timestamp_ms,rssi
118085,-31
118315,-32
118544,-32
118773,-32
119002,-34
119232,-33
119461,-31
119690,-32
119919,-34
120155,-31
120385,-31
120614,-33
120843,-32
121072,-32
121302,-33
121531,-32
121760,-31
121989,-33
122219,-32
122448,-30
122678,-32
122907,-32
123136,-32
123365,-31
123594,-32
123824,-33
124053,-32
124282,-32
124511,-33
124741,-33
124969,-31
125198,-31
125427,-31
125657,-32
125886,-32
126115,-31
126344,-32
126574,-32
126803,-31
127032,-31
127261,-32
127491,-33
127720,-31
127949,-32
128178,-31
128408,-30
128637,-32
128866,-31
129095,-31
129324,-34
129554,-32
129783,-32
130012,-31
130241,-32
130471,-33
130700,-32
130936,-31
131166,-32
131395,-31
131624,-32
131853,-31
132083,-32
132312,-33
132541,-32
132770,-32
133000,-33
133229,-32
133458,-31
133688,-32
133917,-32
134146,-32
134375,-32
134605,-32
134834,-33
135063,-32
135293,-33
135522,-33
135751,-31
135980,-32
136209,-32
136438,-32
136667,-32
136896,-31
137126,-30
137355,-32
137584,-33
137813,-32
138042,-30
138272,-31
138501,-32
138730,-32
138959,-31
139188,-31
139418,-31
139647,-32
139876,-31
140105,-33
140334,-31
140563,-32
140793,-32
141022,-32
141251,-31
141487,-33
141716,-32
141945,-32
142173,-35
142403,-31
142632,-33
142861,-32
143091,-32
143320,-33
143549,-32
143778,-31
144007,-33
144237,-32
144466,-32
144695,-33
144924,-32
145153,-32
145382,-32
145612,-32
145843,-32
146072,-31
146301,-31
146530,-32
146760,-31
146989,-32
147218,-32
147447,-32
147676,-32
147905,-32
148134,-31
148364,-32
148593,-31
148822,-33
149051,-31
149280,-31
149510,-33
149739,-32
149968,-32
150197,-32
150426,-32
150656,-32
150885,-32
151114,-32
151343,-31
151573,-31
151801,-32
152031,-32
152266,-32
152495,-32
152724,-32
152953,-32
153183,-32
153412,-32
153640,-32
153869,-33
154099,-32
154328,-32
154557,-33
154786,-33
155016,-31
155245,-33
155474,-33
155703,-33
155932,-32
156162,-31
156391,-32
156620,-32
156849,-32
157079,-33
157308,-32
157538,-32
157767,-33
157996,-33
158226,-31
158455,-32
158684,-33
158914,-33
159143,-31
159372,-32
159601,-32
159831,-32
160060,-32
